species,year,orig_grid
species7,2003,SK53H
species7,2003,SK53H
species7,2003,SK53H
species7,2003,SK53H
species7,2003,SK53H
species7,2003,SK53H
species7,2003,SK53H
species7,2003,SK53H
species7,2003,SK53H
species7,2003,SK53H
species7,2003,SK53H
species7,2003,SK53H
species7,2003,SK53H
species7,2003,SK53H
species7,2003,SK53H
species7,2003,SK53H
species7,2003,SK53H
species7,2004,SK53H
species7,2004,SK53H
species7,2004,SK53H
species7,2004,SK53H
species7,2004,SK53H
species7,2004,SK53H
species7,2004,SK53H
species7,2004,SK53H
species7,2004,SK53H
species7,2004,SK53H
species7,2005,SK53H
species7,2005,SK53H
species7,2005,SK53H
species7,2005,SK53H
species7,2005,SK53H
species7,2005,SK53H
species7,2005,SK53H
species7,2005,SK53H
species7,2005,SK53H
species7,2005,SK53H
species7,2005,SK53H
species7,2005,SK53H
species7,2005,SK53H
species7,2005,SK53H
species7,2005,SK53H
species7,2005,SK53H
species7,2005,SK53H
species7,2005,SK53H
species7,2005,SK53H
species7,2005,SK53H
species7,2005,SK53H
species7,2005,SK53H
species7,2005,SK53H
species7,2005,SK53H
species7,2005,SK53H
species7,2005,SK53H
species7,2005,SK53H
species7,2005,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2006,SK53H
species7,2007,SK53H
species7,2007,SK53H
species7,2007,SK53H
species7,2007,SK53H
species7,2007,SK53H
species7,2007,SK53H
species7,2008,SK53H
species7,2008,SK53H
species7,2008,SK53H
species7,2008,SK53H
species7,2008,SK53H
species7,2008,SK53H
species7,2008,SK53H
species7,2008,SK53H
species7,2009,SK53H
species7,2009,SK53H
species7,2009,SK53H
species7,2009,SK53H
species7,2009,SK53H
species7,2009,SK53H
species7,2010,SK53H
species7,2011,SK53H
species7,2011,SK53H
species7,2011,SK53H
species7,2011,SK53H
species7,2011,SK53H
species7,2011,SK53H
species7,2011,SK53H
species7,1999,SK53J
species7,1999,SK53J
species7,1999,SK53J
species7,1999,SK53J
species7,1999,SK53J
species7,1999,SK53J
species7,1999,SK53J
species7,1999,SK53J
species7,2000,SK53J
species7,2002,SK53J
species7,2002,SK53J
species7,2003,SK53J
species7,2004,SK53J
species7,2005,SK53J
species7,2005,SK53J
species7,2007,SK53J
species7,2007,SK53J
species7,2007,SK53J
species7,2005,SK53K
species7,2005,SK53K
species7,2008,SK53K
species7,2007,SK53L
species7,2007,SK53L
species7,1998,SK53M
species7,1998,SK53M
species7,1999,SK53M
species7,2000,SK53M
species7,2002,SK53M
species7,2003,SK53M
species7,2004,SK53M
species7,2004,SK53M
species7,2004,SK53M
species7,2005,SK53M
species7,2005,SK53M
species7,2005,SK53M
species7,2005,SK53M
species7,2005,SK53M
species7,2005,SK53M
species7,2005,SK53M
species7,2005,SK53M
species7,2006,SK53M
species7,2006,SK53M
species7,2006,SK53M
species7,2007,SK53M
species7,2005,SK53M
species7,2005,SK53M
species7,2005,SK53M
species7,2005,SK53M
species7,2005,SK53M
species7,2005,SK53M
species7,2006,SK53M
species7,2007,SK53M
species7,2008,SK53M
species7,2008,SK53M
species7,2008,SK53M
species7,2009,SK53M
species7,2010,SK53M
species7,2006,SK53P
species7,1998,SK53R
species7,1998,SK53R
species7,1998,SK53R
species7,1999,SK53R
species7,2000,SK53R
species7,2000,SK53R
species7,2001,SK53R
species7,2001,SK53R
species7,2001,SK53R
species7,2001,SK53R
species7,2002,SK53R
species7,2002,SK53R
species7,2004,SK53R
species7,2004,SK53R
species7,2005,SK53R
species7,2005,SK53R
species7,2005,SK53R
species7,2005,SK53R
species7,2005,SK53R
species7,2005,SK53R
species7,2005,SK53R
species7,2005,SK53R
species7,2005,SK53R
species7,2005,SK53R
species7,2005,SK53R
species7,2005,SK53R
species7,2005,SK53R
species7,2006,SK53R
species7,2006,SK53R
species7,2006,SK53R
species7,2006,SK53R
species7,2006,SK53R
species7,2006,SK53R
species7,2006,SK53R
species7,2006,SK53R
species7,2007,SK53R
species7,2007,SK53R
species7,2007,SK53R
species7,2007,SK53R
species7,2007,SK53R
species7,2007,SK53R
species7,2007,SK53R
species7,2007,SK53R
species7,1998,SK53S
species7,2000,SK53S
species7,2001,SK53S
species7,2001,SK53S
species7,2001,SK53S
species7,2003,SK53S
species7,1998,SK53T
species7,1998,SK53T
species7,2000,SK53T
species7,2000,SK53T
species7,2000,SK53T
species7,2000,SK53T
species7,2000,SK53T
species7,2000,SK53T
species7,2000,SK53T
species7,2000,SK53T
species7,2000,SK53T
species7,2000,SK53T
species7,2000,SK53T
species7,2000,SK53T
species7,2000,SK53T
species7,2000,SK53T
species7,2000,SK53T
species7,2000,SK53T
species7,2000,SK53T
species7,2001,SK53T
species7,2001,SK53T
species7,2001,SK53T
species7,2001,SK53T
species7,2001,SK53T
species7,2001,SK53T
species7,2001,SK53T
species7,2001,SK53T
species7,2001,SK53T
species7,2001,SK53T
species7,2001,SK53T
species7,2001,SK53T
species7,2001,SK53T
species7,2001,SK53T
species7,2001,SK53T
species7,2001,SK53T
species7,2001,SK53T
species7,2001,SK53T
species7,2001,SK53T
species7,2002,SK53T
species7,2002,SK53T
species7,2002,SK53T
species7,2002,SK53T
species7,2002,SK53T
species7,2002,SK53T
species7,2002,SK53T
species7,2002,SK53T
species7,2002,SK53T
species7,2003,SK53T
species7,2003,SK53T
species7,2003,SK53T
species7,2003,SK53T
species7,2003,SK53T
species7,2003,SK53T
species7,2003,SK53T
species7,2003,SK53T
species7,2003,SK53T
species7,2003,SK53T
species7,2003,SK53T
species7,2004,SK53T
species7,2004,SK53T
species7,2004,SK53T
species7,2004,SK53T
species7,2004,SK53T
species7,2004,SK53T
species7,2004,SK53T
species7,2004,SK53T
species7,2004,SK53T
species7,2004,SK53T
species7,2004,SK53T
species7,2004,SK53T
species7,2004,SK53T
species7,2004,SK53T
species7,2004,SK53T
species7,2004,SK53T
species7,2004,SK53T
species7,2004,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2005,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2006,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2007,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2008,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2009,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2010,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,2011,SK53T
species7,1998,SK53T
species7,1998,SK53T
species7,2004,SK53T
species7,2005,SK53T
species7,1999,SK5635
species7,2000,SK5635
species7,2001,SK5635
species7,2006,SK581383
species9,2001,SK5036
species9,2002,SK5036
species9,1999,SK5036
species9,1999,SK5036
species9,1999,SK5036
species9,1999,SK5036
species9,2000,SK5036
species9,2000,SK5036
species9,2000,SK5036
species9,2002,SK5036
species9,2002,SK5036
species9,2002,SK5036
species9,2003,SK5036
species9,2003,SK5036
species9,2003,SK5036
species9,2004,SK5036
species9,2004,SK5036
species9,2004,SK5036
species9,2004,SK5036
species9,2004,SK5036
species9,2004,SK5036
species9,2004,SK5036
species9,2004,SK5036
species9,2004,SK5036
species9,2005,SK5036
species9,2005,SK5036
species9,2005,SK5036
species9,2005,SK5036
species9,2005,SK5036
species9,2005,SK5036
species9,2005,SK5036
species9,2000,SK53A
species9,2000,SK53A
species9,2000,SK53A
species9,2000,SK53G
species9,2000,SK53G
species9,2000,SK53G
species9,2006,SK53G
species9,2006,SK53G
species9,2006,SK53G
species9,2007,SK53G
species9,2007,SK53G
species9,2011,SK53G
species9,1998,SK53H
species9,1998,SK53H
species9,1998,SK53H
species9,1998,SK53H
species9,1998,SK53H
species9,1998,SK53H
species9,1999,SK53H
species9,1999,SK53H
species9,1999,SK53H
species9,1999,SK53H
species9,2000,SK53H
species9,2000,SK53H
species9,2000,SK53H
species9,2000,SK53H
species9,2000,SK53H
species9,2000,SK53H
species9,2000,SK53H
species9,2000,SK53H
species9,2000,SK53H
species9,2000,SK53H
species9,2000,SK53H
species9,2000,SK53H
species9,2000,SK53H
species9,2001,SK53H
species9,2001,SK53H
species9,2001,SK53H
species9,2001,SK53H
species9,2001,SK53H
species9,2001,SK53H
species9,2001,SK53H
species9,2001,SK53H
species9,2001,SK53H
species9,2001,SK53H
species9,2001,SK53H
species9,2001,SK53H
species9,2001,SK53H
species9,2001,SK53H
species9,2001,SK53H
species9,2001,SK53H
species9,2001,SK53H
species9,2001,SK53H
species9,2001,SK53H
species9,2001,SK53H
species9,2001,SK53H
species9,2001,SK53H
species9,2002,SK53H
species9,2002,SK53H
species9,2002,SK53H
species9,2002,SK53H
species9,2003,SK53H
species9,2003,SK53H
species9,2003,SK53H
species9,2003,SK53H
species9,2003,SK53H
species9,2003,SK53H
species9,2003,SK53H
species9,2003,SK53H
species9,2003,SK53H
species9,2003,SK53H
species9,2003,SK53H
species9,2003,SK53H
species9,2003,SK53H
species9,2003,SK53H
species9,2003,SK53H
species9,2003,SK53H
species9,2003,SK53H
species9,2003,SK53H
species9,2003,SK53H
species9,2003,SK53H
species9,2003,SK53H
species9,2003,SK53H
species9,2003,SK53H
species9,2003,SK53H
species9,2003,SK53H
species9,2003,SK53H
species9,2003,SK53H
species9,2003,SK53H
species9,2004,SK53H
species9,2004,SK53H
species9,2004,SK53H
species9,2004,SK53H
species9,2004,SK53H
species9,2004,SK53H
species9,2004,SK53H
species9,2004,SK53H
species9,2004,SK53H
species9,2004,SK53H
species9,2004,SK53H
species9,2004,SK53H
species9,2004,SK53H
species9,2004,SK53H
species9,2005,SK53H
species9,2005,SK53H
species9,2005,SK53H
species9,2005,SK53H
species9,2005,SK53H
species9,2005,SK53H
species9,2005,SK53H
species9,2005,SK53H
species9,2005,SK53H
species9,2005,SK53H
species9,2005,SK53H
species9,2005,SK53H
species9,2005,SK53H
species9,2005,SK53H
species9,2005,SK53H
species9,2005,SK53H
species9,2005,SK53H
species9,2005,SK53H
species9,2006,SK53H
species9,2006,SK53H
species9,2006,SK53H
species9,2006,SK53H
species9,2006,SK53H
species9,2006,SK53H
species9,2006,SK53H
species9,2006,SK53H
species9,2006,SK53H
species9,2006,SK53H
species9,2006,SK53H
species9,2006,SK53H
species9,2006,SK53H
species9,2006,SK53H
species9,2006,SK53H
species9,2006,SK53H
species9,2006,SK53H
species9,2006,SK53H
species9,2006,SK53H
species9,2006,SK53H
species9,2006,SK53H
species9,2006,SK53H
species9,2006,SK53H
species9,2006,SK53H
species9,2006,SK53H
species9,2006,SK53H
species9,2006,SK53H
species9,2006,SK53H
species9,2007,SK53H
species9,2007,SK53H
species9,2007,SK53H
species9,2007,SK53H
species9,2007,SK53H
species9,2007,SK53H
species9,2008,SK53H
species9,2008,SK53H
species9,2009,SK53H
species9,2009,SK53H
species9,2009,SK53H
species9,2011,SK53H
species9,2011,SK53H
species9,2011,SK53H
species9,2011,SK53H
species9,2011,SK53H
species9,2001,SK53J
species9,2001,SK53J
species9,2002,SK53J
species9,2004,SK53J
species9,2007,SK53J
species9,2004,SK53K
species9,2005,SK53K
species9,2005,SK53K
species9,1999,SK53L
species9,1999,SK53L
species9,2000,SK53L
species9,2007,SK53L
species9,1999,SK53M
species9,2000,SK53M
species9,2002,SK53M
species9,2003,SK53M
species9,2003,SK53M
species9,2005,SK53M
species9,2005,SK53M
species9,2006,SK53M
species9,2006,SK53M
species9,2009,SK53M
species9,2004,SK53M
species9,2004,SK53M
species9,2004,SK53M
species9,2005,SK53M
species9,2008,SK53M
species9,2008,SK53M
species9,2008,SK53M
species9,2008,SK53M
species9,2008,SK53M
species9,2008,SK53M
species9,2005,SK53R
species9,2005,SK53R
species9,2005,SK53R
species9,2006,SK53R
species9,2006,SK53R
species9,2006,SK53R
species9,2006,SK53R
species9,2006,SK53R
species9,2007,SK53R
species9,2007,SK53R
species9,1999,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2000,SK53T
species9,2001,SK53T
species9,2001,SK53T
species9,2001,SK53T
species9,2001,SK53T
species9,2001,SK53T
species9,2001,SK53T
species9,2001,SK53T
species9,2001,SK53T
species9,2001,SK53T
species9,2001,SK53T
species9,2001,SK53T
species9,2001,SK53T
species9,2001,SK53T
species9,2001,SK53T
species9,2001,SK53T
species9,2001,SK53T
species9,2001,SK53T
species9,2001,SK53T
species9,2001,SK53T
species9,2001,SK53T
species9,2001,SK53T
species9,2002,SK53T
species9,2002,SK53T
species9,2002,SK53T
species9,2002,SK53T
species9,2002,SK53T
species9,2002,SK53T
species9,2002,SK53T
species9,2002,SK53T
species9,2002,SK53T
species9,2003,SK53T
species9,2003,SK53T
species9,2003,SK53T
species9,2003,SK53T
species9,2003,SK53T
species9,2003,SK53T
species9,2003,SK53T
species9,2003,SK53T
species9,2003,SK53T
species9,2003,SK53T
species9,2003,SK53T
species9,2004,SK53T
species9,2004,SK53T
species9,2004,SK53T
species9,2004,SK53T
species9,2004,SK53T
species9,2004,SK53T
species9,2004,SK53T
species9,2004,SK53T
species9,2004,SK53T
species9,2004,SK53T
species9,2004,SK53T
species9,2004,SK53T
species9,2004,SK53T
species9,2004,SK53T
species9,2004,SK53T
species9,2004,SK53T
species9,2004,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2005,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2006,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2007,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2008,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2009,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2010,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,2011,SK53T
species9,1998,SK53T
species9,2005,SK53T
species9,1998,SK545376
species9,1999,SK5635
species9,2000,SK5635
species9,2000,SK5635
species9,2000,SK5635
species9,2001,SK5635
species9,2006,SK581383
species9,2006,SK581383
species17,2004,SK5036
species17,2008,SK53G
species17,2009,SK53G
species17,2009,SK53G
species17,2000,SK53H
species17,2000,SK53H
species17,2002,SK53H
species17,2003,SK53H
species17,2004,SK53H
species17,2004,SK53H
species17,2005,SK53H
species17,2006,SK53H
species17,2006,SK53H
species17,2008,SK53H
species17,2000,SK53J
species17,2003,SK53J
species17,2004,SK53J
species17,2001,SK53M
species17,2008,SK53M
species17,2009,SK53M
species17,2009,SK53M
species17,2009,SK53M
species17,2010,SK53M
species17,2011,SK53M
species17,2011,SK53M
species17,2011,SK53M
species17,2011,SK53M
